movie_title,comment,tag
肖申克的救赎 The Shawshank Redemption,野心。在那样一种被打倒的人的身上，你能看到的最棒的东西，就是野心，想要好好活，让羽毛闪光的野心。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,“记住，希望是好事——甚至也许是人间至善。而美好的事永不消失。”,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,经典。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,啤酒可以予你清凉回到自家屋顶，音乐可以给你翅膀飞越监狱高墙。鹤嘴锄可以在墙壁凿出自由之路，火山石可以在心头擦出希望之光。当久了牢笼里的乌鸦，已经无法去天空觅食。可是有些人终究属于大海，要去寻找能忘却回忆的太平洋。如果在存单创造了幽灵你就可以复活，如果在头顶刻下了墓志你就只能死去。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,看哭，经典中的经典,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"该影视简介由豆瓣网专职人员撰写或者由影片官方提供，版权属于豆瓣网，未经许可不得转载或使用整体或任何部分的内容。

20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为肖申克的监狱内，希望",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,看分数这么高的份上把电影看了一遍，也的确实至名归！一个鲨堡监狱里面的囚犯和官员似乎是我们这个社会的众生相。比如典狱长平时道貌岸然实则不择手段，残酷阴险贪婪…,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"永远不能失去的是希望。一个交心的挚友，一个聪明优秀的人，一份经年不变的毅力，是一只羽翼丰润，带着你的心飞出牢笼寻找希望的鸟儿。Get busy living,or get busy dying.",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,读书时为老图书管理员惋惜：自由来得太晚，不如不来。后来觉得，朝闻道夕死可矣，不失为一种幸运。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,小时候看，少年看，中年看，都觉得一般。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,重温，时间只是好电影的又一个证明。二十年前的经典，二十年后还是，同样的题材，有的过去能做到，有的今天也无法领悟，这就是差距。当故事最后两个老友在蔚蓝大海边重聚拥抱的时候，希望，是最好的，美好的事永不消逝。有人问，为何肖申克的救赎备受推崇。因为这部电影并不是在讲越狱，也可以这样说，它不是为了讲越狱。人活在这个世界，或多或少都会如同片中所述，经历“体制化”，磨难，逐渐麻木，看不到希望，如老布。而这部电影最终告诉你，哪怕过去20年、30年、40年，有希望，就会有美好的事，如安迪和瑞德。观众看完这部电影，内心会跟着这部电影走过一个由绝望到希望的历程。这是一场心灵的救赎，是对观众的。这是肖申克的救赎的伟大之处。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,还不错，但也不至于第一。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,縱使《基督山伯爵》與《刺激一九九五》之間，場景與敘事手法的差異可謂不小，《刺激一九九五》卻比很多直接改編自《基督山伯爵》的影劇作品，更能體現《基督山伯爵》的精髓。全文：http://hou26.org/zeta/cristo.htm,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,我不断的想要重复一个危机的过程，然后得到一个好的结局。我总是希望有什么事情发生，我总是希望自己被拯救，我总是希望那种排除万难的悲情和成就感。我不知道自己为什么迷恋于挫败的感觉，迷恋于痛苦的感觉，迷恋于万劫不复的结局。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,哪怕看到了这样的完美结局，依然有隐隐的不安，算不算得上缺乏安全感。。。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,隐忍布局与一触即发的翻盘，从讨酒、写信和广播几个事件中便能对男主内敛的思绪窥见一斑，全片除精彩外更多是积压一种对自由的渴望，冲破狭隘牢笼得到海阔天空，结局不甚美好。而片中上吊的老爷子，则是早已磨灭希望的消极典型，意在与男主形成对比。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,监狱是一座有形的束缚，我们的自由更多的是被许多无形的枷锁束缚着，除了要有坚强的意志，聪慧的头脑，你还要有打破各种体制世俗的勇气。当然自由是相对的，没有人能拥有绝对的自由。像安迪一样，他是榜样。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,永远冷静，永不绝望才是救赎的最佳途径！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,第一条规矩：不准渎神，不准滥呼上帝之名！”“把信仰寄托神，把贱命交给我。印象挺深刻的,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,这是一个非常感人的故事，关于希望和友谊的力量。与其他类型的电影一样，人们可以知道会发生什么，当然，但是当你看这部电影时你会一次又一次感到惊讶，甚至会落泪。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,一般，还是美国套路片，奥斯卡全军皆末，可以理解。那年最佳还是《低俗小说》啊,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,救赎之道就在其中！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,虽然看到了旧社会的黑暗，但是又有一种心潮澎湃，又有些人性的温暖。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,Hope is everything.,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,骗傻子的励志片,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,善非所善恶非所恶 这个叫肖申克的囚牢里囚禁同化扭曲 安迪说自己运气不好 阴差阳错成为替罪羊 在这所监狱经历绝望 哪怕他有错 也已赎完罪 但是后来的洗黑钱逃税钻法制的漏洞呢 他与瑞德在图书馆的那场对话 他说他会是清清白白 很压抑 本片高潮处 汤姆被枪杀安迪越狱 有的是时间缺的是希望,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,除了经典，我还能说什么？！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,有的鸟儿注定是困不住的。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,重看,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"I guess it comes down to a simple choice:get busy living or get busy dying. 
生命可以归结为一种简单的选择：要么忙于生存，要么赶着去死",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,经典，不管如何都不要放弃希望，即使可能会给你带来危险。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,对抗虚无主义的一剂良药！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,蛮值得一看的，电影很精彩。肖申克的救赎，救赎的是灵魂，渴望的是自由，只要有希望，就有可能。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,不得不说很能触碰到人心，细腻的打动你,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,赏析课看的电影，很经典，很有深度，这样的电影才称得上佳作,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,真的不要喷我，我觉得好平庸,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,让我难过的事，有一天，真的能笑着说出来吗？,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,经典,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,恐惧让你沦为囚犯，希望让你重获自由。——《肖申克的救赎》 .,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,希望是什么？即便在绝望中不放弃的信念。在是非善恶之虫，人终究是渺小的，而希望，让人变得伟大。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,构思很独特,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,每个人都渴望有自由,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,重温经典,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"很多人，可能都有被自己设置的牢笼所禁锢着的时候！没有光明，没有明天，没有希望！可能你会因此沉沦，但也可能会突破它，战胜它，最终赢得自我的升华！这部电影告诉我们的似乎就是如此！

    每一次的观赏，每一次的感动，都能带给我满满的希望！",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,对自由的渴望可能不会表现出来，但是逃不过自己内心深处的渴望！哎，最后才发现是被冤枉的，看的我都纠结死了！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,懦怯囚禁人的灵魂，希望可以令你感受自由，强者自救，圣者渡人。经典,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"一部没有女主角无关乎情爱的经典
恐惧让你沦为囚犯，希望让你重获自由。共勉",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,http://www.bighead.cn/?p=34,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,真的，我的每一任英语老师都让我们看过😔,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,自由不在外面，而在于内心，唯有自我救赎才是出口,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,希望永远是关不住的,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,Hope is a good thing,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,明明是勇敢的心式的狗血剧。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,“希望”是一种真正让人觉之自由的东西。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,和他一起看的，很励志的一部电影，也说明了拥有一技之长是多么重要……希望是件好东西，希望我也有。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,总觉得美国大片更容易直面人性，直面真实的社会。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,十年过去了可算把这片儿给看了。。其实视听语言就很中规中矩，精品通俗故事，很多地方就很直给，是叙述而非呈现。而想讲述的东西也并不复杂。完全可以理解像这部、死亡诗社、放牛班春天为什么会获得那么高的大众口碑，是一种通俗而不至于庸俗的励志，是一个扎实沉稳的故事。不过摩根弗里曼演技真好。哦以及，电影情节生动体现了知识就是力量- -,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,完美,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,"""Hope is a good thing, maybe the best of things, and no good thing ever dies."" 太让人振奋了，大约7年前和哥哥一起看过一遍，但是毫无印象，这一次体会得酣畅淋漓，铭刻于心。有的鸟儿羽翼是如此光辉，他们注定不会被囚困。",剧情 犯罪
肖申克的救赎 The Shawshank Redemption,不管身在何处，要记得你仍是你，记得你的善良与锋芒，记得希望为何物，记得自由的羽翼该如何舒展，时刻准备着张开臂膀在暴雨夜的突围。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,经典！值得多次看的好电影！,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,看完之后，只觉得烧脑。看第二次，我只觉得男主人太厉害了。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,从下水道逃生，看到这里我已经被震撼了。人的求生意志和对自由的向往有多强，这部电影给你答案,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,上个学期全班同学一起看的心理电影，下课了依旧不舍的坐在位置上，盯着那屏幕，看到最后，嗯，他活着出来了。信念，满满的充斥着内心，如果是我，可能早就死在那四面铜墙里了，哪还有后来呢。人生，可能就是这样，总是希望伴着绝望，那要看你是想救赎自己还是了结罢了,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,雄霸豆瓣第一名，总归是一种了不起...,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,一开始还疑惑这部片为什么叫肖申克的救赎，原来这是一部自我救赎的故事，要么忙着生，要么忙着死，心存希望就会有奇迹,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,我承认这电影不错，但是，9.7分？这也太高了吧😅,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,试着看过两遍还是没法喜欢，普通励志片，过誉了。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,还行,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,看过太多遍了，对人性的许多方面都有独到的阐述和理解，每看一次都有不同体会,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,很久前看的，说实话，没太大震动。,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,希望让人自由,剧情 犯罪
肖申克的救赎 The Shawshank Redemption,就算这个监狱再牢固，围墙再多，下水道再长，也永远困不住他，是永远。,剧情 犯罪
